Number of Records,Avg Temp,Cause Group,Date (Weather.Csv),Date,Duration Precipitation,Humidity,Max Precipitation,Max Sight,Max Temp,Max Windgust,Max Windspeed,Min Humidity,Min Sight,Min Temp,Min Windspeed,Ns Lines,Statistical Cause En,Total Precipitation,Windspeed
1,6,accidents,18-Apr-17,18-Apr-17,1,70,1,80,11,12,7,50,60,1,1,Utrecht-'s-Hertogenbosch; Utrecht-Tiel,person hit by a train,2,4
1,6,engineering work,18-Apr-17,18-Apr-17,1,70,1,80,11,12,7,50,60,1,1,Amsterdam-Hilversum; Amsterdam-Almere,over-running engineering works,2,4
1,4,infrastructure,19-Apr-17,19-Apr-17,0,60,0,80,9,9,5,40,60,-1,1,Leiden-Duivendrecht-Lelystad,damaged overhead wires,0,3
1,4,rolling stock,19-Apr-17,19-Apr-17,0,60,0,80,9,9,5,40,60,-1,1,Nijmegen-Venlo,broken down train,0,3
1,4,infrastructure,19-Apr-17,19-Apr-17,0,60,0,80,9,9,5,40,60,-1,1,Utrecht-Rotterdam; Utrecht-Den Haag; Utrecht-Leiden,defective railway track,0,3
1,4,rolling stock,19-Apr-17,19-Apr-17,0,60,0,80,9,9,5,40,60,-1,1,Utrecht-Baarn,broken down train,0,3
1,4,rolling stock,19-Apr-17,19-Apr-17,0,60,0,80,9,9,5,40,60,-1,1,Breda-Tilburg,broken down train,0,3
1,4,infrastructure,19-Apr-17,19-Apr-17,0,60,0,80,9,9,5,40,60,-1,1,Den Haag-Rotterdam-Eindhoven (HSL),damaged overhead wires,0,3
1,4,external,19-Apr-17,19-Apr-17,0,60,0,80,9,9,5,40,60,-1,1,Amsterdam Sloterdijk-Schiphol Airport,an emergency call,0,3
1,4,rolling stock,19-Apr-17,19-Apr-17,0,60,0,80,9,9,5,40,60,-1,1,Leiden-Alphen a/d Rijn,broken down train,0,3
1,4,external,19-Apr-17,19-Apr-17,0,60,0,80,9,9,5,40,60,-1,1,Utrecht-Arnhem; Utrecht-Rhenen,person on the railway track,0,3
1,4,rolling stock,19-Apr-17,19-Apr-17,0,60,0,80,9,9,5,40,60,-1,1,Zwolle-Deventer,broken down train,0,3
1,6,rolling stock,20-Apr-17,20-Apr-17,0,70,0,80,12,9,5,40,50,-2,1,Dordrecht-Breda; Dordrecht-Roosendaal,stranded train,0,3
1,6,rolling stock,20-Apr-17,20-Apr-17,0,70,0,80,12,9,5,40,50,-2,1,Amsterdam-Schiphol-Rotterdam (HSL),broken down train,0,3
1,6,rolling stock,20-Apr-17,20-Apr-17,0,70,0,80,12,9,5,40,50,-2,1,Amersfoort-Zwolle,broken down train,0,3
1,6,infrastructure,20-Apr-17,20-Apr-17,0,70,0,80,12,9,5,40,50,-2,1,Boxtel,points failure,0,3
1,6,infrastructure,20-Apr-17,20-Apr-17,0,70,0,80,12,9,5,40,50,-2,1,Eindhoven,points failure,0,3
1,6,external,20-Apr-17,20-Apr-17,0,70,0,80,12,9,5,40,50,-2,1,Nijverdal,person on the railway track,0,3
1,6,infrastructure,20-Apr-17,20-Apr-17,0,70,0,80,12,9,5,40,50,-2,1,Arnhem-Zutphen; Zutphen-Oldenzaal,points failure,0,3
1,6,external,20-Apr-17,20-Apr-17,0,70,0,80,12,9,5,40,50,-2,1,Nijmegen,person along the track,0,3
1,6,accidents,20-Apr-17,20-Apr-17,0,70,0,80,12,9,5,40,50,-2,1,Amersfoort-Zwolle,person hit by a train,0,3
1,10,infrastructure,21-Apr-17,21-Apr-17,1,80,0,80,14,11,7,70,40,6,3,Rotterdam-Dordrecht,damaged railway bridge,0,5
1,10,accidents,21-Apr-17,21-Apr-17,1,80,0,80,14,11,7,70,40,6,3,Roermond-Sittard,person hit by a train,0,5
1,10,rolling stock,21-Apr-17,21-Apr-17,1,80,0,80,14,11,7,70,40,6,3,Utrecht-Arnhem,broken down train,0,5
1,10,external,21-Apr-17,21-Apr-17,1,80,0,80,14,11,7,70,40,6,3,Arnhem-Doetinchem,person on the railway track,0,5
1,8,external,22-Apr-17,22-Apr-17,1,70,0,80,11,13,8,50,60,4,3,Arnhem-Zutphen,an emergency call,1,5
1,8,accidents,22-Apr-17,22-Apr-17,1,70,0,80,11,13,8,50,60,4,3,Breda-Roosendaal,person hit by a train,1,5
1,8,engineering work,22-Apr-17,22-Apr-17,1,70,0,80,11,13,8,50,60,4,3,Utrecht-'s-Hertogenbosch; Schiphol-Utrecht-Eindhoven,unexpected engineering works,1,5
1,8,rolling stock,22-Apr-17,22-Apr-17,1,70,0,80,11,13,8,50,60,4,3,Groningen-Leeuwarden,stranded train,1,5
1,8,rolling stock,22-Apr-17,22-Apr-17,1,70,0,80,11,13,8,50,60,4,3,Arnhem-Nijmegen,stranded train,1,5
1,7,accidents,23-Apr-17,23-Apr-17,0,70,0,80,11,11,6,50,60,2,1,Amsterdam-Haarlem-Leiden,damaged railway bridge,0,4
1,7,rolling stock,23-Apr-17,23-Apr-17,0,70,0,80,11,11,6,50,60,2,1,Rotterdam-Breda (HSL),broken down train,0,4
1,7,infrastructure,23-Apr-17,23-Apr-17,0,70,0,80,11,11,6,50,60,2,1,Zwolle-Emmen,signal and level crossing failure,0,4
1,7,infrastructure,23-Apr-17,23-Apr-17,0,70,0,80,11,11,6,50,60,2,1,Leiden-Alphen a/d Rijn,damaged railway bridge,0,4
1,7,rolling stock,23-Apr-17,23-Apr-17,0,70,0,80,11,11,6,50,60,2,1,Leiden-Alphen a/d Rijn,broken down train,0,4
1,7,rolling stock,23-Apr-17,23-Apr-17,0,70,0,80,11,11,6,50,60,2,1,Hilversum,stranded train,0,4
1,9,engineering work,24-Apr-17,24-Apr-17,3,80,1,80,13,13,8,60,60,3,2,Eindhoven-Venlo,repair works,3,5
1,9,infrastructure,24-Apr-17,24-Apr-17,3,80,1,80,13,13,8,60,60,3,2,Lelystad-Zwolle,points failure,3,5
1,9,rolling stock,24-Apr-17,24-Apr-17,3,80,1,80,13,13,8,60,60,3,2,Den Haag-Rotterdam-Breda (HSL),broken down train,3,5
1,9,infrastructure,24-Apr-17,24-Apr-17,3,80,1,80,13,13,8,60,60,3,2,Amersfoort-Zwolle,points failure,3,5
1,9,rolling stock,24-Apr-17,24-Apr-17,3,80,1,80,13,13,8,60,60,3,2,Den Haag-Rotterdam-Breda (HSL); Den Haag-Rotterdam-Eindhoven (HSL); Rotterdam-Breda (HSL); Amsterdam-Rotterdam-Breda (HSL),broken down train,3,5
1,9,infrastructure,24-Apr-17,24-Apr-17,3,80,1,80,13,13,8,60,60,3,2,Dordrecht-Geldermalsen,level crossing failure,3,5
1,6,external,25-Apr-17,25-Apr-17,1,70,1,80,10,15,8,50,60,2,2,Maastricht,person on the railway track,1,5
1,6,infrastructure,25-Apr-17,25-Apr-17,1,70,1,80,10,15,8,50,60,2,2,Dordrecht-Geldermalsen,signal failure,1,5
1,6,rolling stock,25-Apr-17,25-Apr-17,1,70,1,80,10,15,8,50,60,2,2,Amsterdam-Amersfoort; Hoofddorp-Schiphol-Hilversum,broken down train,1,5
1,6,engineering work,25-Apr-17,25-Apr-17,1,70,1,80,10,15,8,50,60,2,2,Haarlem-Hoorn,repair works,1,5
1,6,rolling stock,25-Apr-17,25-Apr-17,1,70,1,80,10,15,8,50,60,2,2,Amsterdam-Rotterdam-Breda (HSL),broken down train,1,5
1,6,rolling stock,25-Apr-17,25-Apr-17,1,70,1,80,10,15,8,50,60,2,2,Deventer-Zutphen,broken down train,1,5
1,6,external,25-Apr-17,25-Apr-17,1,70,1,80,10,15,8,50,60,2,2,'s-Hertogenbosch-Eindhoven; Tilburg-Eindhoven,person on the railway track,1,5
1,6,infrastructure,25-Apr-17,25-Apr-17,1,70,1,80,10,15,8,50,60,2,2,'s-Hertogenbosch-Tilburg,defective railway track,1,5
1,6,accidents,25-Apr-17,25-Apr-17,1,70,1,80,10,15,8,50,60,2,2,Utrecht-Nijmegen,person hit by a train,1,5
1,6,accidents,26-Apr-17,26-Apr-17,1,70,0,80,11,11,6,50,50,0,1,Den Haag-Gouda Goverwelle,damaged railway bridge,1,3
1,6,rolling stock,26-Apr-17,26-Apr-17,1,70,0,80,11,11,6,50,50,0,1,Schiphol-Leiden,broken down train,1,3
1,6,rolling stock,26-Apr-17,26-Apr-17,1,70,0,80,11,11,6,50,50,0,1,Amersfoort-Ede-Wageningen,broken down train,1,3
1,6,logistical,26-Apr-17,26-Apr-17,1,70,0,80,11,11,6,50,50,0,1,Amersfoort-Ede-Wageningen,an earlier disruption,1,3
1,6,infrastructure,26-Apr-17,26-Apr-17,1,70,0,80,11,11,6,50,50,0,1,Eindhoven-Venlo,damaged overhead wires,1,3
1,6,rolling stock,26-Apr-17,26-Apr-17,1,70,0,80,11,11,6,50,50,0,1,Utrecht-Arnhem,broken down train,1,3
1,6,rolling stock,27-Apr-17,27-Apr-17,1,70,1,80,11,11,7,50,50,-1,1,Amsterdam-Rotterdam-Breda (HSL),broken down train,1,4
1,6,rolling stock,27-Apr-17,27-Apr-17,1,70,1,80,11,11,7,50,50,-1,1,Den Haag-Rotterdam-Breda (HSL),broken down train,1,4
1,6,external,27-Apr-17,27-Apr-17,1,70,1,80,11,11,7,50,50,-1,1,Utrecht-Rotterdam; Utrecht-Den Haag,an animal on the railway track,1,4
1,6,rolling stock,27-Apr-17,27-Apr-17,1,70,1,80,11,11,7,50,50,-1,1,Sittard-Maastricht,broken down train,1,4
1,6,rolling stock,27-Apr-17,27-Apr-17,1,70,1,80,11,11,7,50,50,-1,1,Almelo-Hardenberg,broken down train,1,4
1,6,infrastructure,27-Apr-17,27-Apr-17,1,70,1,80,11,11,7,50,50,-1,1,Den Haag-Rotterdam-Breda (HSL),damaged overhead wires,1,4
1,6,rolling stock,27-Apr-17,27-Apr-17,1,70,1,80,11,11,7,50,50,-1,1,Groningen-Leeuwarden,broken down train,1,4
1,6,external,27-Apr-17,27-Apr-17,1,70,1,80,11,11,7,50,50,-1,1,Amersfoort-Zwolle; Lelystad-Zwolle,an emergency call,1,4
1,6,rolling stock,27-Apr-17,27-Apr-17,1,70,1,80,11,11,7,50,50,-1,1,Amsterdam-Haarlem,broken down train,1,4
1,7,engineering work,28-Apr-17,28-Apr-17,1,80,1,80,12,10,6,60,50,3,1,Roosendaal-Vlissingen,repair works,1,3
1,7,external,28-Apr-17,28-Apr-17,1,80,1,80,12,10,6,60,50,3,1,Amersfoort-Zwolle,an emergency call,1,3
1,7,accidents,28-Apr-17,28-Apr-17,1,80,1,80,12,10,6,60,50,3,1,Zaandam-Enkhuizen,person hit by a train,1,3
1,7,rolling stock,28-Apr-17,28-Apr-17,1,80,1,80,12,10,6,60,50,3,1,Dordrecht-Roosendaal,broken down train,1,3
1,7,rolling stock,28-Apr-17,28-Apr-17,1,80,1,80,12,10,6,60,50,3,1,Hengelo-Enschede,broken down train,1,3
1,7,rolling stock,28-Apr-17,28-Apr-17,1,80,1,80,12,10,6,60,50,3,1,Nijmegen-'s-Hertogenbosch; 's-Hertogenbosch-Oss,broken down train,1,3
1,7,infrastructure,28-Apr-17,28-Apr-17,1,80,1,80,12,10,6,60,50,3,1,Schiphol-Leiden,signal failure,1,3
1,7,external,28-Apr-17,28-Apr-17,1,80,1,80,12,10,6,60,50,3,1,Haarlem-Uitgeest,by police orders,1,3
1,7,rolling stock,28-Apr-17,28-Apr-17,1,80,1,80,12,10,6,60,50,3,1,Den Haag-Rotterdam,broken down train,1,3
1,8,engineering work,29-Apr-17,29-Apr-17,0,70,0,80,13,8,4,50,50,1,1,Schiphol-Utrecht,over-running engineering works,0,3
1,8,engineering work,29-Apr-17,29-Apr-17,0,70,0,80,13,8,4,50,50,1,1,Amsterdam-Utrecht; Amsterdam-Gouda,over-running engineering works,0,3
1,8,rolling stock,29-Apr-17,29-Apr-17,0,70,0,80,13,8,4,50,50,1,1,Haarlem-Leiden,broken down train,0,3
1,8,rolling stock,29-Apr-17,29-Apr-17,0,70,0,80,13,8,4,50,50,1,1,Rotterdam-Breda (HSL),broken down train,0,3
1,8,rolling stock,29-Apr-17,29-Apr-17,0,70,0,80,13,8,4,50,50,1,1,Den Haag-Rotterdam,broken down train,0,3
1,8,rolling stock,29-Apr-17,29-Apr-17,0,70,0,80,13,8,4,50,50,1,1,Nijmegen-'s-Hertogenbosch,broken down train,0,3
1,8,rolling stock,29-Apr-17,29-Apr-17,0,70,0,80,13,8,4,50,50,1,1,Nijmegen-'s-Hertogenbosch,broken down train,0,3
1,8,external,29-Apr-17,29-Apr-17,0,70,0,80,13,8,4,50,50,1,1,'s-Hertogenbosch-Oss,person on the railway track,0,3
1,8,external,29-Apr-17,29-Apr-17,0,70,0,80,13,8,4,50,50,1,1,Amsterdam-Utrecht,an emergency call,0,3
1,8,external,29-Apr-17,29-Apr-17,0,70,0,80,13,8,4,50,50,1,1,Amsterdam-Schagen,an emergency call,0,3
1,8,external,29-Apr-17,29-Apr-17,0,70,0,80,13,8,4,50,50,1,1,Utrecht-Arnhem,an emergency call,0,3
1,12,infrastructure,30-Apr-17,30-Apr-17,0,50,0,80,19,15,9,30,70,4,4,Utrecht-Rotterdam; Utrecht-Den Haag,damaged railway bridge,0,7
1,12,rolling stock,30-Apr-17,30-Apr-17,0,50,0,80,19,15,9,30,70,4,4,Tilburg Universiteit-Eindhoven,broken down train,0,7
1,12,rolling stock,30-Apr-17,30-Apr-17,0,50,0,80,19,15,9,30,70,4,4,Rotterdam-Breda (HSL),broken down train,0,7
1,12,rolling stock,30-Apr-17,30-Apr-17,0,50,0,80,19,15,9,30,70,4,4,Den Haag-Rotterdam,broken down train,0,7
1,12,infrastructure,30-Apr-17,30-Apr-17,0,50,0,80,19,15,9,30,70,4,4,Zwolle-Groningen; Zwolle-Leeuwarden; Zwolle-Almelo,points failure,0,7
1,12,rolling stock,30-Apr-17,30-Apr-17,0,50,0,80,19,15,9,30,70,4,4,Breda-Tilburg; 's-Hertogenbosch-Breda,stranded train,0,7
1,12,rolling stock,30-Apr-17,30-Apr-17,0,50,0,80,19,15,9,30,70,4,4,Amsterdam-Zaandam-Alkmaar; Haarlem-Hoorn,broken down train,0,7
1,12,rolling stock,30-Apr-17,30-Apr-17,0,50,0,80,19,15,9,30,70,4,4,Amsterdam-Hoofddorp,broken down train,0,7
1,12,rolling stock,30-Apr-17,30-Apr-17,0,50,0,80,19,15,9,30,70,4,4,Arnhem-Doetinchem,stranded train,0,7
1,12,rolling stock,30-Apr-17,30-Apr-17,0,50,0,80,19,15,9,30,70,4,4,Almelo-Hardenberg,broken down train,0,7
1,12,accidents,30-Apr-17,30-Apr-17,0,50,0,80,19,15,9,30,70,4,4,Tilburg Universiteit-Eindhoven,person hit by a train,0,7
1,11,external,01-May-17,01-May-17,3,70,0,80,14,11,7,50,40,7,1,Rotterdam-Breda (HSL),an emergency call,1,4
1,11,rolling stock,01-May-17,01-May-17,3,70,0,80,14,11,7,50,40,7,1,Utrecht-'s-Hertogenbosch,broken down train,1,4
1,11,external,01-May-17,01-May-17,3,70,0,80,14,11,7,50,40,7,1,Den Haag-Rotterdam,an emergency call,1,4
1,11,logistical,01-May-17,01-May-17,3,70,0,80,14,11,7,50,40,7,1,Utrecht-Breukelen,disruption elsewhere,1,4
1,11,external,01-May-17,01-May-17,3,70,0,80,14,11,7,50,40,7,1,Dordrecht-Breda,person on the railway track,1,4
1,11,rolling stock,01-May-17,01-May-17,3,70,0,80,14,11,7,50,40,7,1,'s-Hertogenbosch-Tilburg,broken down train,1,4
1,11,logistical,01-May-17,01-May-17,3,70,0,80,14,11,7,50,40,7,1,Breda-Tilburg,disruption elsewhere,1,4
1,11,rolling stock,01-May-17,01-May-17,3,70,0,80,14,11,7,50,40,7,1,Almelo-Hardenberg,broken down train,1,4
1,11,external,01-May-17,01-May-17,3,70,0,80,14,11,7,50,40,7,1,Eindhoven-Venlo,an emergency call,1,4
1,11,accidents,01-May-17,01-May-17,3,70,0,80,14,11,7,50,40,7,1,'s-Hertogenbosch-Eindhoven; Tilburg-Eindhoven,person hit by a train,1,4
1,10,external,02-May-17,02-May-17,5,90,1,80,14,10,6,70,20,6,1,Breda-Tilburg,person on the railway track,4,3
1,10,rolling stock,02-May-17,02-May-17,5,90,1,80,14,10,6,70,20,6,1,Amsterdam-Rotterdam-Breda (HSL),broken down train,4,3
1,10,infrastructure,02-May-17,02-May-17,5,90,1,80,14,10,6,70,20,6,1,Amsterdam-Almere; Duivendrecht-Lelystad; Utrecht-Almere,power failure,4,3
1,10,infrastructure,02-May-17,02-May-17,5,90,1,80,14,10,6,70,20,6,1,Alkmaar-Den Helder,damaged railway bridge,4,3
1,10,rolling stock,02-May-17,02-May-17,5,90,1,80,14,10,6,70,20,6,1,Leiden-Duivendrecht-Lelystad,broken down train,4,3
1,10,infrastructure,02-May-17,02-May-17,5,90,1,80,14,10,6,70,20,6,1,Den Haag-Rotterdam,defective railway track,4,3
1,10,engineering work,02-May-17,02-May-17,5,90,1,80,14,10,6,70,20,6,1,Den Haag-Rotterdam-Dordrecht,unexpected engineering works,4,3
1,10,rolling stock,02-May-17,02-May-17,5,90,1,80,14,10,6,70,20,6,1,Den Haag-Rotterdam-Breda (HSL),broken down train,4,3
1,10,infrastructure,02-May-17,02-May-17,5,90,1,80,14,10,6,70,20,6,1,'s-Hertogenbosch-Breda,signal failure,4,3
1,10,infrastructure,02-May-17,02-May-17,5,90,1,80,14,10,6,70,20,6,1,Rotterdam-Breda (HSL),points failure,4,3
1,10,infrastructure,02-May-17,02-May-17,5,90,1,80,14,10,6,70,20,6,1,Den Haag-Rotterdam-Eindhoven (HSL),points failure,4,3
1,10,logistical,02-May-17,02-May-17,5,90,1,80,14,10,6,70,20,6,1,Amsterdam-Schiphol-Rotterdam (HSL),an earlier disruption,4,3
1,10,rolling stock,02-May-17,02-May-17,5,90,1,80,14,10,6,70,20,6,1,Amersfoort-Ede-Wageningen,broken down train,4,3
1,10,logistical,02-May-17,02-May-17,5,90,1,80,14,10,6,70,20,6,1,Rotterdam-Breda (HSL); Amsterdam-Rotterdam-Breda (HSL),an earlier disruption,4,3
1,11,rolling stock,03-May-17,03-May-17,4,80,1,70,15,9,6,70,40,8,2,Amsterdam-Uitgeest,broken down train,3,4
1,11,infrastructure,03-May-17,03-May-17,4,80,1,70,15,9,6,70,40,8,2,Leiden-Alphen a/d Rijn,signal failure,3,4
1,11,rolling stock,03-May-17,03-May-17,4,80,1,70,15,9,6,70,40,8,2,Arnhem-Nijmegen,broken down train,3,4
1,11,infrastructure,03-May-17,03-May-17,4,80,1,70,15,9,6,70,40,8,2,Utrecht-Den Haag,signalling and points failure,3,4
1,11,external,03-May-17,03-May-17,4,80,1,70,15,9,6,70,40,8,2,Zwolle-Arnhem; Arnhem-Winterswijk,an emergency call,3,4
1,11,external,03-May-17,03-May-17,4,80,1,70,15,9,6,70,40,8,2,Den Haag-Rotterdam; Leiden-Rotterdam,person along the track,3,4
1,11,external,03-May-17,03-May-17,4,80,1,70,15,9,6,70,40,8,2,Utrecht-Arnhem,person on the railway track,3,4
1,11,external,03-May-17,03-May-17,4,80,1,70,15,9,6,70,40,8,2,Leiden Centraal,person on the railway track,3,4
1,11,external,03-May-17,03-May-17,4,80,1,70,15,9,6,70,40,8,2,Almere-Lelystad; Leiden-Duivendrecht-Lelystad,person on the railway track,3,4
1,11,rolling stock,03-May-17,03-May-17,4,80,1,70,15,9,6,70,40,8,2,Dieren,broken down train,3,4
1,10,rolling stock,04-May-17,04-May-17,2,80,0,80,14,13,8,70,50,8,3,Rotterdam-Breda (HSL),broken down train,1,6
1,10,rolling stock,04-May-17,04-May-17,2,80,0,80,14,13,8,70,50,8,3,Den Haag-Rotterdam,broken down train,1,6
1,10,accidents,04-May-17,04-May-17,2,80,0,80,14,13,8,70,50,8,3,Rotterdam-Gouda,person hit by a train,1,6
1,10,rolling stock,04-May-17,04-May-17,2,80,0,80,14,13,8,70,50,8,3,Almelo-Hardenberg,problems with the rolling stock,1,6
1,10,rolling stock,04-May-17,04-May-17,2,80,0,80,14,13,8,70,50,8,3,Utrecht-Baarn,broken down train,1,6
1,10,rolling stock,04-May-17,04-May-17,2,80,0,80,14,13,8,70,50,8,3,Utrecht-Baarn,broken down train,1,6
1,10,rolling stock,04-May-17,04-May-17,2,80,0,80,14,13,8,70,50,8,3,Amersfoort-Deventer,stranded train,1,6
1,10,rolling stock,04-May-17,04-May-17,2,80,0,80,14,13,8,70,50,8,3,Roermond-Sittard,broken down train,1,6
1,9,infrastructure,05-May-17,05-May-17,0,80,0,70,11,11,7,70,50,7,3,Arnhem-Zutphen,level crossing failure,0,5
1,9,external,05-May-17,05-May-17,0,80,0,70,11,11,7,70,50,7,3,Amsterdam-Utrecht; Amsterdam-Gouda,an obstacle in the overhead wires,0,5
1,9,infrastructure,05-May-17,05-May-17,0,80,0,70,11,11,7,70,50,7,3,Zwolle-Emmen,signal and level crossing failure,0,5
1,9,rolling stock,05-May-17,05-May-17,0,80,0,70,11,11,7,70,50,7,3,Almelo-Hardenberg,problems with the rolling stock,0,5
1,9,external,05-May-17,05-May-17,0,80,0,70,11,11,7,70,50,7,3,Amsterdam-Utrecht,an emergency call,0,5
1,9,logistical,05-May-17,05-May-17,0,80,0,70,11,11,7,70,50,7,3,Utrecht-Rotterdam,disruption elsewhere,0,5
1,9,infrastructure,05-May-17,05-May-17,0,80,0,70,11,11,7,70,50,7,3,Almelo-Hardenberg,signal failure,0,5
1,9,accidents,05-May-17,05-May-17,0,80,0,70,11,11,7,70,50,7,3,Zwolle-Deventer,collision,0,5
1,12,rolling stock,06-May-17,06-May-17,0,80,0,80,18,11,7,60,30,7,3,Arnhem-Duisburg-Düsseldorf,broken down train,0,5
1,12,external,06-May-17,06-May-17,0,80,0,80,18,11,7,60,30,7,3,Amersfoort-Zwolle,by police orders,0,5
1,12,infrastructure,06-May-17,06-May-17,0,80,0,80,18,11,7,60,30,7,3,Amsterdam-Haarlem-Leiden,damaged overhead wires,0,5
1,12,rolling stock,06-May-17,06-May-17,0,80,0,80,18,11,7,60,30,7,3,Haarlem-Leiden,broken down train,0,5
1,12,rolling stock,06-May-17,06-May-17,0,80,0,80,18,11,7,60,30,7,3,Eindhoven-Deurne,broken down train,0,5
1,12,accidents,06-May-17,06-May-17,0,80,0,80,18,11,7,60,30,7,3,Utrecht-'s-Hertogenbosch; Utrecht-Tiel,person hit by a train,0,5
1,12,rolling stock,06-May-17,06-May-17,0,80,0,80,18,11,7,60,30,7,3,Utrecht-Rotterdam; Utrecht-Den Haag; Utrecht-Zwolle,broken down train,0,5
1,11,infrastructure,07-May-17,07-May-17,0,80,0,80,15,10,6,70,40,8,2,Arnhem-Doetinchem; Arnhem-Duisburg-Düsseldorf,power failure,0,4
1,11,infrastructure,07-May-17,07-May-17,0,80,0,80,15,10,6,70,40,8,2,Dordrecht-Geldermalsen,signal failure,0,4
1,11,infrastructure,07-May-17,07-May-17,0,80,0,80,15,10,6,70,40,8,2,Zaandam-Enkhuizen,signal failure,0,4
1,11,rolling stock,07-May-17,07-May-17,0,80,0,80,15,10,6,70,40,8,2,Almelo-Hengelo,broken down train,0,4
1,11,rolling stock,07-May-17,07-May-17,0,80,0,80,15,10,6,70,40,8,2,Amsterdam-Schiphol-Rotterdam (HSL),broken down train,0,4
1,11,engineering work,07-May-17,07-May-17,0,80,0,80,15,10,6,70,40,8,2,Sittard-Heerlen-Kerkrade,repair works,0,4
1,11,accidents,07-May-17,07-May-17,0,80,0,80,15,10,6,70,40,8,2,Amsterdam-Utrecht; Amsterdam-Hilversum; Amsterdam-Almere,damaged railway bridge,0,4
1,11,rolling stock,07-May-17,07-May-17,0,80,0,80,15,10,6,70,40,8,2,Eindhoven-Deurne,stranded train,0,4
1,9,engineering work,08-May-17,08-May-17,0,70,0,80,14,12,8,50,60,4,2,Maastricht,over-running engineering works,0,5
1,9,rolling stock,08-May-17,08-May-17,0,70,0,80,14,12,8,50,60,4,2,Nijmegen-'s-Hertogenbosch,broken down train,0,5
1,9,external,08-May-17,08-May-17,0,70,0,80,14,12,8,50,60,4,2,Dordrecht-Roosendaal; Breda-Roosendaal,person on the railway track,0,5
1,9,rolling stock,08-May-17,08-May-17,0,70,0,80,14,12,8,50,60,4,2,Apeldoorn-Enschede; Zwolle-Enschede,stranded train,0,5
1,9,infrastructure,08-May-17,08-May-17,0,70,0,80,14,12,8,50,60,4,2,Zwolle-Emmen,signal failure,0,5
1,9,accidents,08-May-17,08-May-17,0,70,0,80,14,12,8,50,60,4,2,Heerlen-Maastricht,person hit by a train,0,5
1,9,rolling stock,08-May-17,08-May-17,0,70,0,80,14,12,8,50,60,4,2,Arnhem-Nijmegen; Arnhem-Tiel,broken down train,0,5
1,9,infrastructure,08-May-17,08-May-17,0,70,0,80,14,12,8,50,60,4,2,Zwolle-Emmen,signal failure,0,5
1,9,external,08-May-17,08-May-17,0,70,0,80,14,12,8,50,60,4,2,Groningen-Delfzijl; Groningen-Roodeschool,an emergency call,0,5
1,9,engineering work,08-May-17,08-May-17,0,70,0,80,14,12,8,50,60,4,2,'s-Hertogenbosch-Eindhoven,engineering works,0,5
1,9,infrastructure,08-May-17,08-May-17,0,70,0,80,14,12,8,50,60,4,2,Arnhem-Doetinchem,signalling and points failure,0,5
1,9,accidents,08-May-17,08-May-17,0,70,0,80,14,12,8,50,60,4,2,Eindhoven-Roermond,collision,0,5
1,9,accidents,08-May-17,08-May-17,0,70,0,80,14,12,8,50,60,4,2,Amersfoort-Deventer,collision,0,5
1,8,rolling stock,09-May-17,09-May-17,0,70,0,80,13,8,5,50,60,2,1,Amersfoort-Zwolle; Lelystad-Zwolle,broken down train,0,3
1,8,rolling stock,09-May-17,09-May-17,0,70,0,80,13,8,5,50,60,2,1,Tilburg Universiteit-Eindhoven,broken down train,0,3
1,8,external,09-May-17,09-May-17,0,70,0,80,13,8,5,50,60,2,1,Haarlem-Hoorn; Alkmaar-Den Helder,an emergency call,0,3
1,9,infrastructure,10-May-17,10-May-17,0,70,0,80,15,7,4,50,50,2,1,Eindhoven-Heerlen; Roermond-Maastricht-Maastricht Randwyck,damaged overhead wires,0,2
1,9,rolling stock,10-May-17,10-May-17,0,70,0,80,15,7,4,50,50,2,1,Arnhem-Duisburg-Düsseldorf,broken down train,0,2
1,9,rolling stock,10-May-17,10-May-17,0,70,0,80,15,7,4,50,50,2,1,Arnhem-Winterswijk,broken down train,0,2
1,9,rolling stock,10-May-17,10-May-17,0,70,0,80,15,7,4,50,50,2,1,Almelo-Hengelo,stranded train,0,2
1,9,rolling stock,10-May-17,10-May-17,0,70,0,80,15,7,4,50,50,2,1,Utrecht-Den Haag,broken down train,0,2
1,9,infrastructure,10-May-17,10-May-17,0,70,0,80,15,7,4,50,50,2,1,Amersfoort-Zwolle,signal and level crossing failure,0,2
1,9,rolling stock,10-May-17,10-May-17,0,70,0,80,15,7,4,50,50,2,1,Rotterdam-Breda (HSL),stranded train,0,2
1,9,infrastructure,10-May-17,10-May-17,0,70,0,80,15,7,4,50,50,2,1,Amsterdam-Almere; Amsterdam-Amersfoort,points failure,0,2
1,9,infrastructure,10-May-17,10-May-17,0,70,0,80,15,7,4,50,50,2,1,Dordrecht-Gorinchem,signal failure,0,2
1,9,logistical,10-May-17,10-May-17,0,70,0,80,15,7,4,50,50,2,1,Maastricht-Liège / Luik,railway problems abroad,0,2
1,9,external,10-May-17,10-May-17,0,70,0,80,15,7,4,50,50,2,1,Roosendaal-Vlissingen,person on the railway track,0,2
1,15,external,11-May-17,11-May-17,1,70,1,80,23,10,6,40,60,5,2,Arnhem-Nijmegen; Arnhem-Tiel,person on the railway track,2,4
1,15,infrastructure,11-May-17,11-May-17,1,70,1,80,23,10,6,40,60,5,2,Arnhem-Nijmegen; Arnhem-Tiel,signal failure,2,4
